rank,City,avg_rating,review_count,rating_std,avg_polarity,rating_score,volume_score,sentiment_score,hotspot_score
452,Bathinda,4.2147,340,0.8712,0.3344,0.7644076440764407,0.476308078550675,0.502355140186916,0.625567
453,Jalpaiguri,4.2148,391,0.832,0.3069,0.7644376443764439,0.48922711650688755,0.4817943925233645,0.625346
454,Nabarangpur,5.0,1,,0.5,1.0,0.0,0.6261682242990655,0.625234
455,Chapagaon,5.0,1,,0.5,1.0,0.0,0.6261682242990655,0.625234
456,Anjuna,4.0805,981,0.9005,0.2694,0.7241472414724146,0.5743468433250936,0.4537570093457945,0.625129
457,Mehkar,5.0,1,,0.4987,1.0,0.0,0.625196261682243,0.625039
458,Bhagamandala,4.1395,588,0.8302,0.3038,0.7418474184741847,0.5269670768435274,0.4794766355140188,0.624909
459,Anakulam,4.75,4,0.5,0.5762,0.9249992499924999,0.08493075682863838,0.683140186915888,0.624607
460,Peermade,4.3571,126,0.8435,0.367,0.8071280712807128,0.38475884189372306,0.5267289719626169,0.624337
461,Kurnool,4.0655,1068,0.8677,0.2612,0.7196471964719647,0.5822150538060997,0.4476261682242992,0.624013
462,Kohka,4.55,20,0.6048,0.5052,0.8649986499864998,0.21794837951766607,0.6300560747663551,0.623895
463,Lunglei,5.0,5,0.0,0.286,1.0,0.1018300959423432,0.4661682242990655,0.623783
464,Amboli,4.3978,93,0.7681,0.3779,0.8193381933819338,0.3568692101101732,0.5348785046728972,0.623706
465,Lakkundi,4.6667,6,0.5164,0.5901,0.9000090000900007,0.11611828357532286,0.693532710280374,0.623547
466,Cuttack,4.1621,475,0.835,0.311,0.7486274862748626,0.5072233885149814,0.48485981308411213,0.623453
467,Konark,4.1613,496,0.882,0.3028,0.7483874838748387,0.5112250062361915,0.4787289719626168,0.623307
468,Buldana,4.3853,109,0.8267,0.3584,0.8155881558815588,0.3714387022011869,0.5202990654205608,0.623286
469,Songadh,4.8,5,0.4472,0.4819,0.9399993999939998,0.1018300959423432,0.6126355140186917,0.623076
470,Talegaon,4.4737,57,0.7345,0.3841,0.8421084210842108,0.3121138011750043,0.5395140186915889,0.622591
471,Lava,4.45,80,0.8252,0.345,0.8349983499834999,0.34307274643031244,0.5102803738317757,0.622477
472,Hosur,4.3487,152,0.8159,0.3279,0.8046080460804608,0.40202238480716346,0.49749532710280386,0.62241
473,Osian,4.3356,149,0.7764,0.3417,0.800678006780068,0.4001868842777409,0.5078130841121495,0.621958
474,Pimpri-Chinchwad,4.2973,222,0.7622,0.304,0.7891878918789188,0.4369417503493324,0.47962616822429915,0.621602
475,Kolar,4.1835,474,0.8833,0.2772,0.7550475504755049,0.5070284573226777,0.4595887850467291,0.62155
476,Turuvekere,5.0,1,,0.475,1.0,0.0,0.6074766355140189,0.621495
477,Rupnagar,4.248,250,0.875,0.3305,0.7743977439774399,0.44790520194769395,0.49943925233644865,0.621458
478,Sambalpur,4.1726,423,0.8151,0.3074,0.7517775177751778,0.49650063074988376,0.4821682242990654,0.621273
479,Muttom,4.619,21,0.669,0.4088,0.8856988569885698,0.22226030803348804,0.5579813084112151,0.621124
480,Jagdalpur,4.1852,351,0.8468,0.3283,0.7555575555755557,0.4792508573897299,0.49779439252336455,0.621113
481,Nilambur,4.3889,108,0.8069,0.3404,0.8166681666816666,0.37059221460312136,0.5068411214953272,0.62088
482,Cheruthuruthi,5.0,2,0.0,0.3917,1.0,0.037582458603282756,0.545196261682243,0.620314
483,Chaukori,4.7143,14,0.4688,0.375,0.9142891428914288,0.1867608527709816,0.5327102803738318,0.619715
484,Phulbani,4.65,20,0.7452,0.3759,0.8949989499895,0.21794837951766607,0.5333831775700936,0.619561
485,Nedumkandam,4.4468,47,0.7165,0.4252,0.8340383403834037,0.2945730079595246,0.5702429906542057,0.61944
486,Sarangarh,5.0,1,,0.46,1.0,0.0,0.5962616822429907,0.619252
487,Chirala,4.4533,75,0.843,0.3302,0.8359883598835988,0.3371669436654009,0.4992149532710281,0.618987
488,Yuksom,4.3113,212,0.8416,0.2808,0.7933879338793388,0.43268918126415135,0.4622803738317757,0.618957
489,Machilipatnam,4.5455,33,0.7538,0.3867,0.8636486364863648,0.2626098302615375,0.5414579439252337,0.618899
490,Vanakbara,4.75,4,0.5,0.5369,0.9249992499924999,0.08493075682863838,0.6537570093457946,0.61873
491,Howrah,4.0926,713,0.9255,0.2729,0.7277772777727777,0.5448058471182641,0.4563738317757009,0.618605
492,Anachal,4.2939,245,0.8119,0.2687,0.7881678816788167,0.44604015416020226,0.4532336448598131,0.618543
493,Anantapur,4.2903,124,0.8042,0.3968,0.7870878708787088,0.3832875451640361,0.5490093457943926,0.618332
494,Kuravilangad,5.0,3,0.0,0.3222,1.0,0.06424763733906047,0.4932336448598132,0.617921
495,Srisailam,4.0595,740,0.8237,0.2942,0.7178471784717847,0.5482462739358072,0.4722990654205608,0.617857
496,Nahan,4.2792,240,0.9063,0.2812,0.7837578375783759,0.44413680703916103,0.4625794392523366,0.617636
497,Ravangla,4.2154,325,0.7953,0.2875,0.7646176461764617,0.4721384213563815,0.46728971962616833,0.617408
498,Kushalnagar,4.3411,129,0.7126,0.3322,0.8023280232802328,0.3869229031738829,0.5007102803738319,0.617383
499,Thariyode,4.3697,119,0.7349,0.3178,0.8109081090810908,0.379503764788163,0.489943925233645,0.617294
500,Saligao,4.3254,169,0.8205,0.2969,0.7976179761797618,0.4117882244292364,0.4743177570093458,0.617209
501,Maradu,4.6364,11,0.5045,0.4777,0.8909189091890919,0.16607773328140368,0.6094953271028039,0.617182
502,Kaziranga National Park,4.2288,271,0.7837,0.3031,0.7686376863768637,0.45535274227871897,0.47895327102803736,0.616715
503,Himmatnagar,4.4156,77,0.8327,0.3465,0.8246782467824679,0.33957460494852726,0.5114018691588785,0.616492
504,Tawang,3.9128,1674,1.0457,0.2796,0.6738367383673837,0.6238410493712632,0.46138317757009356,0.616347
505,Bhandardara,4.3611,108,0.8478,0.3378,0.8083280832808329,0.37059221460312136,0.5048971962616824,0.616321
506,Raigad,4.088,693,0.9089,0.2674,0.7263972639726397,0.5421724385242664,0.45226168224299074,0.616303
507,Dawki,4.2222,396,0.8486,0.2344,0.7666576665766658,0.4904019072368312,0.427588785046729,0.615967
508,Shahpura,5.0,2,0.0,0.3625,1.0,0.037582458603282756,0.5233644859813085,0.615948
509,Deesa,4.7778,9,0.441,0.3615,0.933339333393334,0.14917839416769887,0.5226168224299066,0.615947
510,Thiruchendur,4.25,216,0.8422,0.3184,0.7749977499774998,0.4344136914315703,0.490392523364486,0.615901
511,Gondia,4.2039,255,0.8771,0.3322,0.7611676116761168,0.4497334613734233,0.5007102803738319,0.615646
512,Kumta,4.5128,39,0.8231,0.3668,0.8538385383853839,0.2776736688458198,0.5265794392523365,0.615537
513,Vasai,4.3046,174,0.9023,0.3011,0.7913779137791377,0.4144750719107206,0.47745794392523366,0.615523
514,Quepem,4.4328,67,0.8389,0.3478,0.829838298382984,0.32685746760059803,0.512373831775701,0.615451
515,Puttaparthi,4.2039,358,0.8201,0.2679,0.7611676116761168,0.4810760309459617,0.4526355140186917,0.615434
516,Kidanganad,5.0,1,,0.4333,1.0,0.0,0.5762990654205609,0.61526
517,Chitkul,4.4286,70,0.7137,0.3424,0.828578285782858,0.33085908532180813,0.5083364485981309,0.615214
518,Shoghi,4.375,72,0.9106,0.3903,0.8124981249812498,0.33343396611227283,0.5441495327102803,0.615109
519,Cuncolim,4.5581,43,0.7004,0.3006,0.8674286742867428,0.2865079453725485,0.4770841121495327,0.615084
520,Jowai,4.2328,232,0.7989,0.3162,0.7698376983769838,0.44100774204955184,0.4887476635514019,0.614971
521,Hiala,5.0,1,,0.4312,1.0,0.0,0.5747289719626169,0.614946
522,Chitradurga,4.1272,464,0.8538,0.2913,0.7381573815738158,0.505056260627229,0.47013084112149545,0.614622
523,Bandhavgarh National Park,4.0829,567,0.9296,0.2983,0.7248672486724869,0.5236019973389896,0.4753644859813085,0.614587
524,Faridabad,4.0985,599,0.91,0.2724,0.7295472954729546,0.5286821589558619,0.456,0.614578
525,Karauli,4.3049,164,0.7544,0.3052,0.7914679146791468,0.4090211608044696,0.4805233644859815,0.614545
526,Guirdolim,4.7143,7,0.7559,0.4569,0.9142891428914288,0.1284952746781209,0.593943925233645,0.614482
527,Tinsukia,4.3182,154,0.8061,0.3027,0.7954579545795458,0.4032261646848858,0.4786542056074767,0.614428
528,Hassan,4.0206,874,0.9267,0.2782,0.7061770617706177,0.5636534660784194,0.4603364485981309,0.614252
529,Shiroda,4.625,24,0.8242,0.3327,0.8874988749887499,0.2341091509963372,0.5010841121495327,0.614199
530,Sirsa,4.434,53,0.747,0.3806,0.8301983019830199,0.30549028782702964,0.5368971962616823,0.614126
531,Sikar,4.1852,297,0.9131,0.3123,0.7555575555755557,0.4638145209922147,0.48583177570093466,0.614089
532,Nadia,4.3289,149,0.8174,0.2951,0.7986679866798668,0.4001868842777409,0.4729719626168224,0.613984
533,Bokaro Steel City,4.2848,151,0.7948,0.3358,0.7854378543785437,0.40141458100446137,0.5034018691588784,0.613824
534,Kottagudi,4.0529,624,0.9609,0.3051,0.7158671586715868,0.5324659393317349,0.4804485981308411,0.613763
535,Jalore,4.3922,51,0.7504,0.4259,0.8176581765817658,0.3019921463452445,0.5707663551401869,0.61358
536,Long Island,4.6667,3,0.5774,0.6264,0.9000090000900007,0.06424763733906047,0.7206728971962616,0.613413
537,Shamlaji,4.4565,46,0.6898,0.3764,0.8369483694836949,0.2926215727711127,0.5337570093457945,0.613012
538,Thergaon,4.6667,18,0.5941,0.3334,0.9000090000900007,0.20867166898727993,0.501607476635514,0.612927
539,Kalol,4.38,100,0.8138,0.3097,0.8139981399813998,0.36352671933154496,0.48388785046728966,0.612835
540,Thirunageswaram,4.2374,219,0.7409,0.3077,0.7712177121771218,0.4356863395402474,0.48239252336448607,0.612793
541,Kanger Valley National Park,4.2891,128,0.805,0.3551,0.7867278672786729,0.38620714866910905,0.5178317757009346,0.612792
542,Navsari,4.3383,133,0.8429,0.2982,0.8014880148801489,0.3897318983749259,0.4752897196261683,0.612722
543,Margao,4.0731,616,0.8627,0.2796,0.7219272192721927,0.5312718519927413,0.46138317757009356,0.612622
544,Paonta Sahib,4.4045,89,0.7186,0.3029,0.8213482134821347,0.3528385860523853,0.478803738317757,0.612286
545,Toranmal,4.7,10,0.483,0.3967,0.9099990999909999,0.15801267069442756,0.5489345794392524,0.61219
546,Amravati,4.225,240,0.7758,0.2988,0.7674976749767497,0.44413680703916103,0.47573831775700937,0.612138
547,Muzaffarpur,4.3084,107,0.7449,0.3639,0.7925179251792517,0.3697379251660901,0.5244112149532711,0.612063
548,Auli,4.2707,133,0.8084,0.3598,0.7812078120781207,0.3897318983749259,0.5213457943925234,0.611793
549,Mira Bhayandar,4.5185,27,0.6427,0.402,0.855548555485555,0.24461355825344377,0.5528971962616824,0.611738
550,Bidadi,4.7143,7,0.488,0.436,0.9142891428914288,0.1284952746781209,0.5783177570093458,0.611357
551,Khurda,4.3663,101,0.8213,0.3108,0.8098880988809888,0.3644399262038807,0.4847102803738318,0.611218
552,Nagarhole National Park,4.2476,206,0.89,0.2982,0.7742777427774279,0.4300407225791479,0.4752897196261683,0.611209
553,Kangra,4.0081,861,0.9578,0.2721,0.7024270242702426,0.5622660288651655,0.4557757009345795,0.611048
554,Subramanya,4.1242,491,0.8706,0.2582,0.7372573725737258,0.5102877914992627,0.4453831775700935,0.610792
555,Tenkasi,4.3451,113,0.765,0.307,0.8035280352803529,0.37474940226868364,0.4818691588785047,0.610563
556,Padinjarathara,4.5263,19,0.6118,0.4488,0.8578885788857888,0.21342603150675932,0.5878878504672896,0.61055
557,Panvel,4.2477,214,0.7928,0.2865,0.7743077430774308,0.4335554468944647,0.4665420560747664,0.610529
558,Kaza,4.0829,639,0.8348,0.2486,0.7248672486724869,0.5346642182020617,0.4382056074766355,0.610474
559,Kudal,4.4615,52,0.8035,0.331,0.8384483844838448,0.30375771873270235,0.49981308411214953,0.610314
560,Baijnath,4.305,141,0.7648,0.3019,0.7914979149791497,0.3951067226608686,0.47805607476635525,0.609892
561,Rudra Prayag,4.2093,258,0.8245,0.2861,0.7627876278762787,0.45081335414499957,0.46624299065420566,0.609886
562,Channapatna,4.2446,233,0.9309,0.2693,0.7733777337773378,0.44140470089087047,0.4536822429906542,0.609847
563,Kakinada,4.2107,242,0.9774,0.2952,0.7632076320763208,0.4449028423726556,0.4730467289719626,0.609684
564,Adilabad,4.1777,242,0.9049,0.3279,0.7533075330753307,0.4449028423726556,0.49749532710280386,0.609624
565,Ukhimath,4.1966,295,0.8423,0.271,0.7589775897758978,0.4631903452477977,0.45495327102803734,0.609437
566,Dharuhera,4.8333,6,0.4082,0.3284,0.949989499894999,0.11611828357532286,0.49786915887850475,0.609404
567,Balasore,4.0921,445,0.9315,0.2971,0.7276272762727628,0.5011893876883929,0.47446728971962615,0.609064
568,Anandpur Sahib,4.3226,93,0.7962,0.3549,0.7967779677796779,0.3568692101101732,0.5176822429906542,0.608986
569,Kurukshetra,4.0546,623,0.9197,0.2715,0.7163771637716376,0.5323175169657087,0.4553271028037384,0.608949
570,Morni Hills,4.5143,35,0.9194,0.3405,0.854288542885429,0.2679078292237469,0.5069158878504674,0.6089
571,Khetri,4.6667,3,0.5774,0.5944,0.9000090000900007,0.06424763733906047,0.6967476635514019,0.608628
572,Bordi,4.3013,156,0.8682,0.2779,0.7903879038790389,0.40441451106171444,0.46011214953271035,0.608541
573,Vajreshwari,4.3645,107,0.9555,0.2838,0.8093480934809347,0.3697379251660901,0.4645233644859814,0.6085
574,Gajner,4.2124,193,0.8609,0.3267,0.7637176371763716,0.4240288067542464,0.49659813084112153,0.608387
575,Thuckalay,4.0586,597,0.8464,0.2708,0.7175771757717577,0.528372677039706,0.454803738317757,0.608261
576,Kotdwara,4.4259,54,0.7673,0.346,0.8277682776827769,0.30719106486212644,0.5110280373831777,0.608247
577,Mukutmanipur,4.28,125,0.8576,0.3378,0.7839978399783999,0.38402611279906973,0.5048971962616824,0.608186
578,Vikarabad,4.2821,156,0.8254,0.2941,0.7846278462784627,0.40441451106171444,0.4722242990654206,0.608083
579,Aamby Valley City,4.5882,17,0.6183,0.3892,0.8764587645876457,0.2036601918846864,0.5433271028037384,0.607993
580,Bicholim,4.75,4,0.5,0.4633,0.9249992499924999,0.08493075682863838,0.5987289719626169,0.607725
581,Giridih,4.2707,133,0.8177,0.3325,0.7812078120781207,0.3897318983749259,0.5009345794392523,0.60771
582,Badlapur,4.5172,29,0.7378,0.3635,0.8551585515855158,0.25100849011004206,0.5241121495327102,0.607704
583,Candolim,4.0808,532,1.0283,0.2655,0.7242372423724237,0.5177069298849826,0.4508411214953272,0.607599
584,Mormugao,4.2091,220,0.8664,0.2997,0.7627276272762729,0.4361067019286611,0.47641121495327116,0.607478
585,Bomdila,4.2123,212,0.9273,0.3025,0.7636876368763688,0.43268918126415135,0.4785046728971963,0.607352
586,Tiruvannamalai,4.1078,529,0.8471,0.2378,0.7323373233732338,0.5171837502394617,0.43013084112149536,0.60735
587,Temi,4.2759,116,0.8606,0.3495,0.7827678276782768,0.37715706355181,0.513644859813084,0.60726
588,Bapatla,4.2879,132,0.8519,0.3123,0.7863678636786366,0.38903758990166326,0.48583177570093466,0.607062
589,Virar,4.1498,307,0.992,0.2946,0.7449374493744937,0.4668738662869318,0.4725981308411215,0.607051
590,Mayapur,4.2727,121,0.7638,0.342,0.7818078180781809,0.3810358616169654,0.5080373831775702,0.606822
591,Spangmik,4.5,16,0.8165,0.4802,0.8499984999849999,0.19836219292247703,0.6113644859813084,0.606781
592,Piramadam,4.7778,9,0.441,0.2997,0.933339333393334,0.14917839416769887,0.47641121495327116,0.606705
593,Parsada,4.6,10,0.5164,0.4603,0.8799987999879998,0.15801267069442756,0.5964859813084112,0.6067
594,Bilimora,4.48,25,0.7141,0.4198,0.8439984399843999,0.23774450900618405,0.5662056074766355,0.606564
595,Tezpur,4.1281,281,0.8771,0.3285,0.7384273842738427,0.45869930605251646,0.49794392523364495,0.606412
596,Baghpat,4.8,5,0.4472,0.369,0.9399993999939998,0.1018300959423432,0.5282242990654206,0.606194
597,Munsiyari,4.0634,473,0.8184,0.2944,0.7190171901719016,0.506833115316177,0.47244859813084117,0.606048
598,Velneshwar,4.4407,59,0.7717,0.2999,0.8322083220832207,0.31525612744910253,0.4765607476635515,0.605993
599,Belluru,4.4694,49,0.9377,0.3046,0.8408184081840819,0.2983567883353977,0.48007476635514024,0.605931
600,Joshimath,4.1574,235,0.8196,0.3282,0.7472174721747218,0.4421935545696049,0.4977196261682244,0.605811
601,Bandipur,3.9815,974,0.9245,0.2399,0.6944469444694447,0.5736837559448645,0.4317009345794393,0.605669
602,Ganjam,4.2023,257,0.8232,0.2654,0.7606876068760688,0.4504547860081695,0.45076635514018704,0.605634
603,Tirumala,4.3494,83,0.8473,0.3262,0.8048180481804819,0.346443654195787,0.49622429906542065,0.605587
604,Rohet,4.4189,74,0.5491,0.2766,0.8256682566825668,0.33593924693868044,0.45914018691588787,0.605444
605,Chandannagar,4.3465,101,0.8054,0.2918,0.8039480394803947,0.3644399262038807,0.47050467289719633,0.605407
606,Ketkawale,4.45,40,0.8458,0.3572,0.8349983499834999,0.27996242087879863,0.5194018691588785,0.605368
607,Bataw,5.0,1,,0.3667,1.0,0.0,0.5265046728971964,0.605301
608,Bhadrachalam,4.2201,159,0.8393,0.3335,0.7660276602766029,0.40616894352394073,0.5016822429906542,0.605201
609,Parthampura,5.0,4,0.0,0.195,1.0,0.08493075682863838,0.39813084112149544,0.605105
610,Ponnampet,4.4524,42,0.8612,0.344,0.8357183571835718,0.28437705272676583,0.5095327102803737,0.605079
611,Ramanagara,4.3136,118,0.8935,0.2936,0.7940779407794079,0.3787281138368604,0.47185046728971974,0.605027
612,Guruvayur,3.9802,959,0.8673,0.2396,0.6940569405694057,0.5722466768053445,0.43147663551401877,0.604998
613,Chinchoti,4.4681,47,0.7475,0.3071,0.8404284042840428,0.2945730079595246,0.4819439252336449,0.604975
614,Nadiad,4.3491,106,0.7812,0.2757,0.8047280472804728,0.3688756887364893,0.45846728971962625,0.60472
615,Rohru,4.55,20,0.6048,0.376,0.8649986499864998,0.21794837951766607,0.5334579439252336,0.604575
616,Sernabatim,4.4865,37,0.6507,0.3289,0.845948459484595,0.27291930632634037,0.49824299065420563,0.604499
617,Deoghar,4.0365,657,0.9066,0.248,0.7109471094710947,0.5372351310245566,0.4377570093457944,0.604195
618,Banjar,4.48,25,0.7141,0.4032,0.8439984399843999,0.23774450900618405,0.5537943925233645,0.604081
619,Rampachodavaram,4.75,4,0.5,0.4375,0.9249992499924999,0.08493075682863838,0.5794392523364487,0.603867
620,Korba,4.5714,21,0.6761,0.341,0.8714187141871418,0.22226030803348804,0.5072897196261682,0.603845
621,Byndoor,4.6,15,0.6325,0.3713,0.8799987999879998,0.1927429120171814,0.5299439252336449,0.603811
622,Kanipakam,4.3253,83,0.7668,0.3378,0.7975879758797589,0.346443654195787,0.5048971962616824,0.603707
623,Chakrata,4.2789,147,0.8341,0.279,0.7836678366783668,0.3989427079087372,0.4609345794392523,0.603704
624,Bahraich,4.619,21,0.4976,0.2921,0.8856988569885698,0.22226030803348804,0.47072897196261687,0.603673
625,Theni,4.1205,365,0.9059,0.2686,0.7361473614736147,0.48286595755930856,0.4531588785046729,0.603565
626,Uttarkashi,4.1741,293,0.8722,0.2555,0.7522275222752228,0.4625619377711099,0.4433644859813085,0.603555
627,Mehsana,4.1941,237,0.998,0.2732,0.7582275822758227,0.44297575117592086,0.4565981308411216,0.603326
628,Kurseong,4.2484,157,0.7898,0.2947,0.7745177451774519,0.4050030193738338,0.4726728971962617,0.603294
629,Kalyan,4.1515,264,0.8453,0.2954,0.7454474544745449,0.4529361129004012,0.47319626168224294,0.603244
630,Manikaran,4.1541,318,0.8871,0.2579,0.7462274622746227,0.4701264718694319,0.44515887850467295,0.603183
631,Sangli,4.1687,243,0.8626,0.2929,0.7506075060750609,0.44528349895602587,0.4713271028037383,0.603154
632,Baramati,4.265,200,0.7732,0.2308,0.7794977949779497,0.42731435697820863,0.4248971962616822,0.602923
633,Hazaribagh,4.3,100,0.8704,0.3234,0.7899978999789997,0.36352671933154496,0.4941308411214953,0.602883
634,Bellary,4.1272,283,0.9176,0.3041,0.7381573815738158,0.4593543599999291,0.47970093457943935,0.602825
635,Chindi,5.0,1,,0.35,1.0,0.0,0.5140186915887852,0.602804
636,Gopalpur On Sea,4.4667,45,0.7568,0.3009,0.8400084000840009,0.290628168033522,0.47730841121495327,0.602654
637,Asansol,4.1803,244,0.8512,0.2771,0.7540875408754087,0.4456625986574051,0.45951401869158875,0.602645
638,Yanam,4.5,20,0.6882,0.412,0.8499984999849999,0.21794837951766607,0.5603738317757009,0.602459
639,Supin Range,4.6,10,0.6992,0.4309,0.8799987999879998,0.15801267069442756,0.5745046728971963,0.602304
640,Kas,4.0798,451,0.9275,0.2597,0.7239372393723936,0.5024280219038012,0.44650467289719636,0.601998
641,Tripunithura,4.3934,61,0.8222,0.3142,0.8180181801818017,0.31829540785624744,0.4872523364485982,0.601948
642,Bidar,4.0609,476,0.9282,0.2671,0.7182671826718268,0.5074179106173888,0.45203738317757025,0.601766
643,Koraput,4.3158,57,0.6313,0.3991,0.7947379473794739,0.3121138011750043,0.5507289719626168,0.601149
644,Bir,4.4583,48,0.7426,0.2874,0.8374883748837489,0.2964842044897062,0.46721495327102797,0.601132
645,Rajgir,4.0436,505,0.9749,0.2692,0.7130771307713076,0.51288847606701,0.45360747663551415,0.601127
646,Chopdem,4.5714,7,0.7868,0.5105,0.8714187141871418,0.1284952746781209,0.6340186915887851,0.601062
647,Jamtara,4.6667,3,0.5774,0.5435,0.9000090000900007,0.06424763733906047,0.6586915887850467,0.601017
648,Delwara,4.7143,7,0.488,0.3665,0.9142891428914288,0.1284952746781209,0.526355140186916,0.600964
649,Sonipat,4.2115,156,1.0349,0.3157,0.7634476344763448,0.40441451106171444,0.48837383177570104,0.600723
650,Ambala,4.2029,207,0.8908,0.2717,0.7608676086760866,0.43048742102336546,0.4554766355140188,0.600675
651,Dindigul,4.0652,399,0.9435,0.2876,0.7195571955719557,0.4910997003525791,0.46736448598130853,0.600581
652,Mhow,4.3684,57,0.899,0.3422,0.8105181051810519,0.3121138011750043,0.5081869158878506,0.600531
653,Thenmala,4.2064,218,0.8686,0.2572,0.7619176191761918,0.43526406205461604,0.4446355140186917,0.600465
654,Vengurla,4.2671,146,0.8161,0.2703,0.7801278012780128,0.39831430043204935,0.4544299065420561,0.600444
655,Talacauvery,4.1591,220,0.8093,0.3026,0.7477274772747726,0.4361067019286611,0.4785794392523365,0.600412
656,Mhaismal,4.5556,18,1.0416,0.3608,0.8666786667866679,0.20867166898727993,0.5220934579439253,0.60036
657,Bangaram,4.2871,101,0.9417,0.3175,0.7861278612786127,0.3644399262038807,0.4897196261682243,0.60034
658,Aritar,4.2215,158,0.8715,0.3004,0.7664476644766447,0.40558781467504557,0.4769345794392524,0.600287
659,Murthal,4.5294,17,1.0073,0.3965,0.8588185881858819,0.2036601918846864,0.5487850467289721,0.600264
660,Gondal,4.2917,96,0.8696,0.321,0.7875078750787506,0.35978116941518595,0.49233644859813086,0.600156
661,Karjat Town,4.24,125,0.9951,0.3242,0.7719977199771998,0.38402611279906973,0.4947289719626169,0.600152
662,Valapad,5.0,1,,0.33,1.0,0.0,0.49906542056074776,0.599813
663,Mashobra,4.3077,65,0.8646,0.3735,0.7923079230792307,0.3240904039758312,0.531588785046729,0.599699
664,Ariyurnadu,4.383,47,0.8736,0.3554,0.8148981489814898,0.2945730079595246,0.5180560747663552,0.599432
665,Gwaldam,4.5556,9,0.7265,0.4729,0.8666786667866679,0.14917839416769887,0.6059065420560749,0.599274
666,Jhansi,4.0381,446,0.9438,0.2851,0.7114271142711427,0.5013969795954974,0.4654953271028037,0.599232
667,Patratu,4.4167,24,0.8297,0.4414,0.8250082500825007,0.2341091509963372,0.5823551401869159,0.599208
668,Pilani,4.3214,56,0.6355,0.3834,0.7964179641796417,0.31050176492962317,0.5389906542056075,0.599158
669,Banswara,4.2843,102,0.7627,0.3104,0.7852878528785288,0.3653442235988436,0.4844112149532711,0.599129
670,Sinnar,4.3457,81,0.7099,0.2883,0.8037080370803708,0.3442100582178591,0.46788785046728976,0.598695
671,Kawardha,4.3158,76,0.7867,0.3294,0.7947379473794739,0.3383785916088109,0.4986168224299067,0.598606
672,Erode,4.1683,202,0.8472,0.2965,0.7504875048750489,0.4282320847503272,0.47401869158878507,0.598517
673,Tiruchendur,4.2102,157,0.8323,0.3009,0.7630576305763058,0.4050030193738338,0.47730841121495327,0.598491
674,Yerragudi,5.0,1,,0.3208,1.0,0.0,0.4921869158878505,0.598437
675,Tithal,4.7143,7,0.7559,0.3487,0.9142891428914288,0.1284952746781209,0.5130467289719627,0.598302
676,Parwanoo,4.625,8,0.744,0.4154,0.8874988749887499,0.13941255454562596,0.5629158878504673,0.598156
677,Firozabad,4.5294,17,0.6243,0.3811,0.8588185881858819,0.2036601918846864,0.5372710280373832,0.597962
678,Kathua,4.5714,14,0.5136,0.3726,0.8714187141871418,0.1867608527709816,0.5309158878504674,0.597921
679,Karad,4.45,20,0.6048,0.4318,0.8349983499834999,0.21794837951766607,0.5751775700934579,0.597919
680,Dhali,5.0,1,,0.317,1.0,0.0,0.48934579439252335,0.597869
681,Egatoor,4.75,4,0.5,0.3973,0.9249992499924999,0.08493075682863838,0.5493831775700935,0.597855
682,Panna,4.2844,109,0.7828,0.2892,0.7853178531785318,0.3714387022011869,0.46856074766355155,0.597803
683,Thiksey,4.4737,19,0.7723,0.4155,0.8421084210842108,0.21342603150675932,0.5629906542056076,0.59768
684,Bhatkal,4.2857,84,0.7536,0.3349,0.7857078570785708,0.34754058709017593,0.5027289719626169,0.597662
685,Itanagar,4.1964,168,0.9041,0.2937,0.7589175891758917,0.4112413806733076,0.4719252336448599,0.597216
686,Palghar,4.2857,119,0.8844,0.2671,0.7857078570785708,0.379503764788163,0.45203738317757025,0.597113
687,Maihar,4.2558,86,0.8428,0.3561,0.7767377673776737,0.3496962597782871,0.5185794392523365,0.596994
688,Pathankot,4.2417,120,0.8401,0.3077,0.7725077250772507,0.3802729787279156,0.48239252336448607,0.596814
689,Sujangarh,4.6,5,0.5477,0.5069,0.8799987999879998,0.1018300959423432,0.6313271028037383,0.596814
690,Bijapur,3.8877,1104,1.0247,0.2513,0.6663066630666307,0.5852850960963599,0.44022429906542065,0.596784
691,Zirakpur,4.2266,128,0.7958,0.3105,0.7679776797767979,0.38620714866910905,0.48448598130841125,0.596748
692,Karaikudi,4.1344,253,0.8578,0.2769,0.7403174031740318,0.44900647923278353,0.4593644859813084,0.596734
693,Chiplun,4.252,123,0.8454,0.292,0.7755977559775598,0.3825430451953079,0.4706542056074767,0.596693
694,Sagara,4.3026,76,0.7663,0.3289,0.7907779077790777,0.3383785916088109,0.49824299065420563,0.596551
695,Venkannaguda,4.6667,3,0.5774,0.5111,0.9000090000900007,0.06424763733906047,0.6344672897196262,0.596172
696,Begusarai,4.6,5,0.5477,0.5,0.8799987999879998,0.1018300959423432,0.6261682242990655,0.595782
697,Jetpur,4.5,16,0.7303,0.406,0.8499984999849999,0.19836219292247703,0.5558878504672898,0.595685
698,Thriprayar,4.2841,88,0.7573,0.3145,0.7852278522785227,0.35180293563809845,0.48747663551401876,0.59565
699,Murud,4.0472,424,0.9084,0.2596,0.7141571415714157,0.4967189812578748,0.44642990654205617,0.59538
700,Ghanerao,5.0,1,,0.3,1.0,0.0,0.4766355140186917,0.595327
701,Chowara,4.3294,85,0.9308,0.2731,0.7988179881798817,0.3486246900658263,0.4565233644859813,0.595301
